id,name,address,city,state,postcode,phone,email,website,adoption_url
FL1944,Upper Keys Humane Society,101617 Overseas Highway,Key Largo,FL,33037,(305) 451-3848,Ukhsociety@yahoo.com,https://www.petfinder.com/member/us/fl/key-largo/upper-keys-humane-society-fl1944/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KS331,Angel Hearts Rescue,,Mission,KS,66202,(913) 730-0124,angelheartsrescue@gmail.com,https://www.petfinder.com/member/us/ks/mission/angel-hearts-rescue-ks331/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA1255,Rescue Me PA,,Denver,PA,17517,,rescueme0206@yahoo.com,https://www.petfinder.com/member/us/pa/denver/rescue-me-pa-pa1255/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA628,Angels Among Us Animal Sanctuary,,Quentin,PA,17083,,AngelsAmongUsRS@live.com,https://www.petfinder.com/member/us/pa/quentin/angels-among-us-animal-sanctuary-pa628/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MD450,Canine Humane Network,,Highland,MD,20777,(888) 436-2236 ext. 801,chn-adoptions@caninehumane.org,https://www.petfinder.com/member/us/md/highland/canine-humane-network-md450/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ826,West Orange TNVR,,West Orange,NJ,07052,,wotnvr@gmail.com,https://www.petfinder.com/member/us/nj/west-orange/west-orange-tnvr-nj826/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IN767,Reigning Cat and Dogs Rescue Inc,,LaGrange,IN,46761,(260) 358-7444,tiggerwelder@yahoo.com,https://www.petfinder.com/member/us/in/lagrange/reigning-cat-and-dogs-rescue-inc-in767/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2575,Mont Belvieu Animal Shelter,3831 Perry Ave,Mont Belvieu,TX,77580,(281) 214-9045,mbas@montbelvieu.net,https://www.petfinder.com/member/us/tx/mont-belvieu/mont-belvieu-animal-shelter-tx2575/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI27,Menominee Animal Shelter Inc,,Menominee,MI,49858,(906) 864-7297,animals@mashelter.org,https://www.petfinder.com/member/us/mi/menominee/menominee-animal-shelter-inc-mi27/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL118,Levy County Animal Services,,Bronson,FL,32621,(352) 486-5138,animalservices@levycounty.org,https://www.petfinder.com/member/us/fl/bronson/levy-county-animal-services-fl118/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2826,Rescued Souls,,Richmond,TX,77406,,jill@boucaumont.com,https://www.petfinder.com/member/us/tx/richmond/rescued-souls-tx2826/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX1275,LARAS House,1517 Hwy 171 N,Mexia,TX,76667,(254) 292-9552,larashouse2021@gmail.com,https://www.petfinder.com/member/us/tx/mexia/laras-house-tx1275/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2103,City of Midlothian Animal Shelter,1050 U.S. 67 Frontage Road,Midlothian,TX,76065,(972) 775-7628,animal.services@midlothian.tx.us,https://www.petfinder.com/member/us/tx/midlothian/city-of-midlothian-animal-shelter-tx2103/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
OH1389,Pets of Ohio Rescue Team,,Springboro,OH,45066,(937) 243-0312,rgoins@petsofohiorescueteam.org,https://www.petfinder.com/member/us/oh/springboro/pets-of-ohio-rescue-team-oh1389/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
KY596,ACE Rescue Group of KY,,Robards,KY,42452,(828) 318-2554,acerescuegroup@gmail.com,https://www.petfinder.com/member/us/ky/robards/ace-rescue-group-of-ky-ky596/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MA40,House Rabbit Network,,Westford,MA,01886,(781) 431-1211,info@rabbitnetwork.org,https://www.petfinder.com/member/us/ma/westford/house-rabbit-network-ma40/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA1120,"Georgia Dog Advocates, Inc",,Ball Ground,GA,30107,(770) 617-6031,gadogadvocates@gmail.com,https://www.petfinder.com/member/us/ga/ball-ground/georgia-dog-advocates-inc-ga1120/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MT130,Heidi's Kitten Rescue,,Stevensville,MT,59870,(860) 508-4642,heidischnarr@gmail.com,https://www.petfinder.com/member/us/mt/stevensville/heidis-kitten-rescue-mt130/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA644,Bath Animal Welfare Foundation,P.O. Box 716,Hot Springs,VA,24445,,bawf@tds.net,https://www.petfinder.com/member/us/va/hot-springs/bath-animal-welfare-foundation-va644/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA1119,Patty's Kitties,,Atlanta,GA,30319,(404) 281-9035,pms0702@comcast.net,https://www.petfinder.com/member/us/ga/atlanta/pattys-kitties-ga1119/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC536,All About Animals Rescue & Transport Inc.,,Myrtle Beach,SC,29577,,aaart.questions@gmail.com,https://www.petfinder.com/member/us/sc/myrtle-beach/all-about-animals-rescue-and-transport-inc-sc536/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA3262,Felines OC,,Chino,CA,91708,(949) 436-4243,contact@felinesoc.org,https://www.petfinder.com/member/us/ca/chino/felines-oc-ca3262/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CT493,Safe and Sound Rescue,P.O. Box 3592,Newtown,CT,06470,,INFO@SSANIMALRESCUE.COM,https://www.petfinder.com/member/us/ct/newtown/safe-and-sound-rescue-ct493/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IN677,Elwood Animal Shelter/Heart of Hoosierland Humane Society,511 North 14th Street,Elwood,IN,46036,(765) 557-8088,,https://www.petfinder.com/member/us/in/elwood/elwood-animal-shelter-heart-of-hoosierland-humane-society-in677/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA513,Maxs Animal Rescue,2320 Saddle Club Rd,Hoboken,GA,31542,912-816-3776 ,NOONETOLOVEU@AOL.COM,https://www.petfinder.com/member/us/ga/hoboken/maxs-animal-rescue-ga513/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL843,Underdog Railway Rescue,,Elmhurst,IL,60126,(630) 863-5328,underdograilway@yahoo.com,https://www.petfinder.com/member/us/il/elmhurst/underdog-railway-rescue-il843/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2858,Cockrell Hill Animal Shelter,4125 W. Clarendon Dr.,Cockrell Hill,TX,75211,(469) 781-0566,cware@cockrell-hill.tx.us,https://www.petfinder.com/member/us/tx/cockrell-hill/cockrell-hill-animal-shelter-tx2858/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2652,"Storybook Rescues, Inc.",,Cat Spring,TX,78933,,storybookrescues@outlook.com,https://www.petfinder.com/member/us/tx/cat-spring/storybook-rescues-inc-tx2652/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO512,Mile High Canine Rescue,,Mead,CO,80542,,info@milehighcanine.org,https://www.petfinder.com/member/us/co/mead/mile-high-canine-rescue-co512/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI25,Washburn County Area Humane Society,,Spooner,WI,54801,(715) 635-4720,wcahumanesociety@gmail.com,https://www.petfinder.com/member/us/wi/spooner/washburn-county-area-humane-society-wi25/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL867,"K9 Enrichment Initiative, Inc.",,Plainfield,IL,60544,(779) 875-6309,info@k9ei.dog,https://www.petfinder.com/member/us/il/plainfield/k9-enrichment-initiative-inc-il867/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1621,Small Lives Matter Kitten Rescue,,Ponte Vedra,FL,32081,(904) 547-2940,carlaforrest@thekittenrescue.org,https://www.petfinder.com/member/us/fl/ponte-vedra/small-lives-matter-kitten-rescue-fl1621/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA1073,Ozzie Albies Foundation,,Marietta,GA,30060,,Info@OzzieAlbiesFoundation.Org,https://www.petfinder.com/member/us/ga/marietta/ozzie-albies-foundation-ga1073/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MO441,Judy's Forgotten Jewells,6400 Chippewa,St. Louis,MO,63109,,judysforgottenjewellsSTL@gmail.com,https://www.petfinder.com/member/us/mo/st-louis/judys-forgotten-jewells-mo441/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA571,Rakki-Inu Akita Rescue,,Chesapeake,VA,23320,(757) 831-4200,rakki.inu.akita.rescue@gmail.com,https://www.petfinder.com/member/us/va/chesapeake/rakki-inu-akita-rescue-va571/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1951,Chloe & Nala's Club Recscue and Rehab,,jacksonville,FL,32258,(401) 269-8671,cnc1314@protonmail.com,https://www.petfinder.com/member/us/fl/jacksonville/chloe-and-nalas-club-recscue-and-rehab-fl1951/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AL550,Rescue Ridge Dog Rescue of Alabama,,Roanoke,AL,36274,(404) 539-2860,rescueridgeal@gmail.com,https://www.petfinder.com/member/us/al/roanoke/rescue-ridge-dog-rescue-of-alabama-al550/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO65,Dalmatian Rescue of Colorado,,Colorado Springs,CO,80918,(303) 281-8963,info@dalmatianrescueco.org,https://www.petfinder.com/member/us/co/colorado-springs/dalmatian-rescue-of-colorado-co65/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1025,"Cauzican Care, Inc.",1759 Apalachee Pkwy,Tallahassee,FL,32301,(850) 510-9091,privero@fsu.edu,https://www.petfinder.com/member/us/fl/tallahassee/cauzican-care-inc-fl1025/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC1283,The Fix,,Clinton,NC,28328,(910) 385-1558,thefixkittenrescue@gmail.com,https://www.petfinder.com/member/us/nc/clinton/the-fix-nc1283/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MT29,PAWS of Chinook,300 Cleveland Road,Chinook,MT,59523,(406) 357-2614,pawsofchinook@gmail.com,https://www.petfinder.com/member/us/mt/chinook/paws-of-chinook-mt29/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC1167,Woofs-N-Purrs Animal Rescue Inc.,,Scotland Neck,NC,27874,(252) 903-1305,woofsnpurrsanimalrescue@yahoo.com,https://www.petfinder.com/member/us/nc/scotland-neck/woofs-n-purrs-animal-rescue-inc-nc1167/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX190,"Texas Great Pyrenees Rescue, Inc.",,Quinlan,TX,75474,(877) 746-9508,info@txpyrs.org,https://www.petfinder.com/member/us/tx/quinlan/texas-great-pyrenees-rescue-inc-tx190/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO496,International Hearing Dog Inc.,,Henderson,CO,80640,(303) 287-3277,leah@hearingdog.org,https://www.petfinder.com/member/us/co/henderson/international-hearing-dog-inc-co496/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI105,Watertown Humane Society,,Watertown,WI,53094,(920) 261-1270,info@whsadopt.org,https://www.petfinder.com/member/us/wi/watertown/watertown-humane-society-wi105/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC230,The Animal Advocates,,Barnwell,SC,29812,(803) 259-5483,f4lfcoffice@att.net,https://www.petfinder.com/member/us/sc/barnwell/the-animal-advocates-sc230/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1606,Furry Buddy Rescue,4 Whig st,Newark valley,NY,13811,(845) 596-7013,furrybuddyrescue@gmail.com,https://www.petfinder.com/member/us/ny/newark-valley/furry-buddy-rescue-ny1606/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MI437,Saginaw County Animal Care & Control Center,5615 Bay Rd,Saginaw,MI,48602,(989) 797-4500,abalderstone@saginawcounty.com,https://www.petfinder.com/member/us/mi/saginaw/saginaw-county-animal-care-and-control-center-mi437/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA3266,Hisses and Purrs Foster and Rescue,,CARMICHAEL,CA,95608,(916) 595-9213,hissandpurrferalcatkittens@gmail.com,https://www.petfinder.com/member/us/ca/carmichael/hisses-and-purrs-foster-and-rescue-ca3266/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA101,Homeward Bound Pet Rescue Inc.,,Ellijay,GA,30540,(706) 698-4663,homeward@ellijay.com,https://www.petfinder.com/member/us/ga/ellijay/homeward-bound-pet-rescue-inc-ga101/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
PA189,Fayette Friends of Animals,,Uniontown,PA,15401,(724) 245-7815,adopt@fayettefriendsofanimals.net,https://www.petfinder.com/member/us/pa/uniontown/fayette-friends-of-animals-pa189/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN1029,A Freedom Journey,,Duck River,TN,38454,(615) 617-0940,admin@afreedomjourney.com,https://www.petfinder.com/member/us/tn/duck-river/a-freedom-journey-tn1029/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA528,Mid Atlantic English Springer Spaniel Rescue,PO Box 807,Richmond,VA,23227,(804) 690-9157,info@maessr.org,https://www.petfinder.com/member/us/va/richmond/mid-atlantic-english-springer-spaniel-rescue-va528/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MN19,Morrison County Animal Humane Society,,Little Falls,MN,56345,(320) 632-0703,mcahs2021@gmail.com,https://www.petfinder.com/member/us/mn/little-falls/morrison-county-animal-humane-society-mn19/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX1851,Commerce Animal Shelter,,Commerce,TX,75428,(903) 886-1160,ccas.petadoption@gmail.com,https://www.petfinder.com/member/us/tx/commerce/commerce-animal-shelter-tx1851/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MA427,Broken Tail Rescue,,Worcester,MA,01606,,info@brokentailrescue.org,https://www.petfinder.com/member/us/ma/worcester/broken-tail-rescue-ma427/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
ON722,Pawsitively Furever,,Woodstock,ON,N4S 7W1,,info@pawsitivelyfurever.ca,https://www.petfinder.com/member/ca/on/woodstock/pawsitively-furever-on722/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MA84,Friends of the Plymouth Pound,,Plymouth,MA,02345,,fppcats1@gmail.com,https://www.petfinder.com/member/us/ma/plymouth/friends-of-the-plymouth-pound-ma84/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1520,True North Pet Rescue Mission,,Brooklyn,NY,11229,,adopt.truenorthrescue@gmail.com,https://www.petfinder.com/member/us/ny/brooklyn/true-north-pet-rescue-mission-ny1520/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ283,Rogers Rescues,,Clinton,NJ,08809,,Please-Use-Our-Online-Adoption-Application-@rogersrescues.com,https://www.petfinder.com/member/us/nj/clinton/rogers-rescues-nj283/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2498,"Lucky Tails Inc, Rescue",,Spring,TX,77388,,luckytailsinc@gmail.com,https://www.petfinder.com/member/us/tx/spring/lucky-tails-inc-rescue-tx2498/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN1071,Flying Pigs Sanctuary,,Grandview,TN,37337,(615) 496-8031,info@flyingpigssanctuary.org,https://www.petfinder.com/member/us/tn/grandview/flying-pigs-sanctuary-tn1071/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AZ584,Hoof and Paw Rescue Inc.,,Cave Creek,AZ,85331,(602) 969-0122,hoofandpawrescue@outlook.com,https://www.petfinder.com/member/us/az/cave-creek/hoof-and-paw-rescue-inc-az584/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA714,A Dogs New Life AC,,Bucerias,NAY,63732,,adogsnewlife.adoptions@gmail.com,https://www.petfinder.com/member/mx/nay/bucerias/a-dogs-new-life-ac-wa714/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC1164,Nova Vita Rescue,,Salisbury,NC,28147,,novavitarescue@gmail.com,https://www.petfinder.com/member/us/nc/salisbury/nova-vita-rescue-nc1164/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
SC593,Abbeville County Humane Society,,Abbeville,SC,29620,(864) 828-0105,abbevillehumane@gmail.com,https://www.petfinder.com/member/us/sc/abbeville/abbeville-county-humane-society-sc593/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL444,Kane County Animal Control,,Geneva,IL,60134,(630) 232-3555,animalcontrol@countyofkane.org,https://www.petfinder.com/member/us/il/geneva/kane-county-animal-control-il444/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA728,Safe Haven Puppy Rescue,,Reston,VA,20190,,melissau.safehaven@gmail.com,https://www.petfinder.com/member/us/va/reston/safe-haven-puppy-rescue-va728/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
LA76,Hokie's Hounds Beagle Rescue,,Prairieville,LA,70769,,hokieshounds@yahoo.com,https://www.petfinder.com/member/us/la/prairieville/hokies-hounds-beagle-rescue-la76/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CO461,Bounce Animal Rescue,,Fort Collins,CO,80527,(970) 699-6772,contact@bounceanimalrescue.org,https://www.petfinder.com/member/us/co/fort-collins/bounce-animal-rescue-co461/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2643,East Texas Hoof and Paw Animal Rescue,,Livingston,TX,77351,,ethapadoptions@yahoo.com,https://www.petfinder.com/member/us/tx/livingston/east-texas-hoof-and-paw-animal-rescue-tx2643/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN955,Kristine's Precious Paws,,Nashville,TN,37211,(615) 710-1961,kristinespreciouspaws2020@gmail.com,https://www.petfinder.com/member/us/tn/nashville/kristines-precious-paws-tn955/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NC132,Saving Graces 4 Felines,,Greenville,NC,27836,(252) 355-3404,savinggraces4@aol.com,https://www.petfinder.com/member/us/nc/greenville/saving-graces-4-felines-nc132/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL28,Pet Rescue North Inc.,,Jacksonville,FL,32226,,prnorth@yahoo.com,https://www.petfinder.com/member/us/fl/jacksonville/pet-rescue-north-inc-fl28/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
MD528,Lucky Cat Rescue,,Baltimore,MD,21228,(443) 384-7874,luckycatrescue11@msn.com,https://www.petfinder.com/member/us/md/baltimore/lucky-cat-rescue-md528/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA1171,Fat Kitty City,,El Dorado Hills,CA,95762,(916) 939-3418,cmkitty58@gmail.com,https://www.petfinder.com/member/us/ca/el-dorado-hills/fat-kitty-city-ca1171/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
AL535,Ditches to Riches Rescue,,Camden,AL,36726,(334) 455-1999,ditchestorichesrescue@gmail.com,https://www.petfinder.com/member/us/al/camden/ditches-to-riches-rescue-al535/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WI569,Latoya's Legacy,,Pardeeville,WI,53954,(608) 333-3148,latoyascatlegacy@gmail.com,https://www.petfinder.com/member/us/wi/pardeeville/latoyas-legacy-wi569/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
VA915,Cat Tales of Prince William,,Woodbridge,VA,22192,(703) 969-6859,cattalespw@gmail.com,https://www.petfinder.com/member/us/va/woodbridge/cat-tales-of-prince-william-va915/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IL1031,4 Stray Paws Rescue,,Joliet,IL,60435,,4straypawsrescue.ltd@gmail.com,https://www.petfinder.com/member/us/il/joliet/4-stray-paws-rescue-il1031/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
CA228,Cats In Need,P.O. Box 2204,Yorba Linda,CA,92886,,Catsinneed.rescue@gmail.com,https://www.petfinder.com/member/us/ca/yorba-linda/cats-in-need-ca228/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA217,Fulton County Animal Services,1251 Fulton Industrial Boulevard,Atlanta,GA,30336,(404) 613-0358,adoptions@fultonanimalservices.com,https://www.petfinder.com/member/us/ga/atlanta/fulton-county-animal-services-ga217/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA423,Dekalb County Animal Services,3280 Chamblee Dunwoody Rd,Chamblee,GA,30341,(404) 294-2165,adoption@dekalbanimalservices.com,https://www.petfinder.com/member/us/ga/chamblee/dekalb-county-animal-services-ga423/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA372,Valhalla Canine Rescue,,Winlock,WA,98596,(253) 363-7908,valhallarescue@gmail.com,https://www.petfinder.com/member/us/wa/winlock/valhalla-canine-rescue-wa372/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1964,Emerald Coast Pet Rescue,,Shalimar,FL,32579,(850) 226-3127,emeraldcoastpetrescue@gmail.com,https://www.petfinder.com/member/us/fl/shalimar/emerald-coast-pet-rescue-fl1964/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1776,Road Dogg Rescue,,Fort Walton Beach,FL,32547,,roaddoggrescue@gmail.com,https://www.petfinder.com/member/us/fl/fort-walton-beach/road-dogg-rescue-fl1776/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ26,FOWA,PO Box 3701,Wayne,NJ,07470,(973) 902-7515,fowaadoptions@yahoo.com,https://www.petfinder.com/member/us/nj/wayne/fowa-nj26/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NJ1069,Buddy's Beans Cat and Kitten Rescue,,Oxford,NJ,07863,(201) 919-7838,buddysbeansrescue@gmail.com,https://www.petfinder.com/member/us/nj/oxford/buddys-beans-cat-and-kitten-rescue-nj1069/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
IN827,"Kentuckiana Cat Rescue, Inc.",,Corydon,IN,47112,(812) 972-5324,nadyagerber@kentuckianacatrescue.org,https://www.petfinder.com/member/us/in/corydon/kentuckiana-cat-rescue-inc-in827/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TN1074,Crockett County Pound,,Alamo,TN,38001,(731) 663-5399,crockettcountypound@icloud.com,https://www.petfinder.com/member/us/tn/alamo/crockett-county-pound-tn1074/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
TX2891,Ruh Roh Rescue,,Royse City,TX,75189,(469) 981-9074,ruhrohrescue@gmail.com,https://www.petfinder.com/member/us/tx/royse-city/ruh-roh-rescue-tx2891/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
GA1017,Providence Veterinary Clinic,,Marietta,GA,30068,(770) 565-7175,info@providenceveterinary.com,https://www.petfinder.com/member/us/ga/marietta/providence-veterinary-clinic-ga1017/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
NY1404,Central Veterinary Hospital,388 Central Avenue,Albany,NY,12206,,info@centralvetalbany.com,https://www.petfinder.com/member/us/ny/albany/central-veterinary-hospital-ny1404/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
FL1557,Compassion Kind,,St. Petersburg,FL,33732,,adopt@compassionkind.org,https://www.petfinder.com/member/us/fl/st-petersburg/compassion-kind-fl1557/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
WA593,Misspits Rescue,,Oakville,WA,98568,,misspitsrescue@gmail.com,https://www.petfinder.com/member/us/wa/oakville/misspits-rescue-wa593/?referrer_id=6e858132-60a4-455c-b1f7-e47ad4cfbb4f,
